vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-154956;000427;DEPOT;000427-60;5;1;0.38;0;D33LAT;0000002973;5;20151017;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;H286-pelle+balayette;C
D33LAT-154957;1501877;DEPOT;11509114;40;1;0.5;0;D33LAT;0000002974;40;20151017;20151115;1510251217663;0;20;20;0;D33LAT-10500021;0.2;40;0;CHEVET ACAJOU 1P1T+CLE F13;C
D33LAT-154958;1501877;DEPOT;11509113;40;1;0.5;0;D33LAT;0000002974;40;20151017;20151115;1510251217663;0;20;20;0;D33LAT-10500021;0.2;40;0;CHEVET ACAJOU 1P1T +CLÉ;C
D33LAT-154960;1502238;DEPOT;11510736;3;1;0.2;0;D33LAT;0000002975;3;20151017;20151115;15102512171200;0;2.4;0.6;0;D33LAT-19800369;0.2;3;0;CD ;C
D33LAT-154962;1502931;DEPOT;11514127;4.25;1;0.4;0;D33LAT;0000002977;4.25;20151017;20151115;15102512171095;0;2.55;1.7;0;D33LAT-11200973;0.2;4.25;0;PORTE BOUTEILLE PLIANT ;C
D33LAT-154963;1502127;DEPOT;11510352;2;1;0.38;0;D33LAT;0000002977;2;20151017;20151115;1510251217325;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;B131 - BOITE N°30 ;C
D33LAT-154964;000457;DEPOT;000457-2;35;1;0.5;0;D33LAT;0000002978;35;20151017;20151115;1510251217407;0;17.5;17.5;0;D33LAT-11301082;0.2;35;0;Paire appliques laiton tulipes;C
D33LAT-154965;1502768;DEPOT;11513290;85;1;0.5;0;D33LAT;0000002979;85;20151017;20151115;1510251217787;0;35;35;0;D33LAT-11500656;0.2;70;0;TABLE MERISIER 150*100 2AL DE 50;C
D33LAT-154967;000183;DEPOT;000183-7;45;1;0.5;0;D33LAT;0000002980;45;20151017;20151115;15102512171000;0;19.13;19.13;0;D33LATGI50548;0.2;38.25;0;Cadre blc pichet fleurs;C
D33LAT-154968;1501840;DEPOT;11509020;116;1;0.4;0;D33LAT;0000002981;116;20151017;20151115;1510251217151;0;69.6;46.4;0;D33LAT-19700084;0.2;116;0;BUFFET 2 CORPS CHENE SCENE CHASSE;C
D33LAT-154970;000415;DEPOT;000415-7;10;1;0.5;0;D33LAT;0000002981;10;20151017;20151115;15102512171208;0;5;5;0;D33LATSA50708;0.2;10;0;Bassinoire cuivre long manche ;C
D33LAT-154971;000427;DEPOT;000427-49;15;1;0.38;0;D33LAT;0000002982;15;20151017;20151115;1510251217698;0;9.3;5.7;0;D33LAT-10600207;0.2;15;0;E423-casserole n 12;C
D33LAT-154972;000427;DEPOT;000427-50;12;1;0.38;0;D33LAT;0000002982;12;20151017;20151115;1510251217698;0;7.44;4.56;0;D33LAT-10600207;0.2;12;0;E424-casserole n 13;C
D33LAT-154973;000427;DEPOT;000427-60;5;1;0.38;0;D33LAT;0000002982;5;20151017;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;H286-pelle+balayette;C
D33LAT-154974;000137;DEPOT;000137-1;10;1;0.5;0;D33LAT;0000002982;10;20151017;20151115;15102512171314;0;5;5;0;D33LATDE20615;0.2;10;0;Plaque de cuisson
simple;C
D33LAT-154975;1402988;DEPOT;11415414;3;1;0.38;0;D33LAT;0000002982;3;20151017;20151115;15102512171174;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;E386-CINTRE CRAVATE ;C
D33LAT-154978;1501620;DEPOT;11507784;16;1;0.5;0;D33LAT;0000002983;16;20151017;20151115;1510251217918;0;8;8;0;D33LAT-19800206;0.2;16;0;LUSTRE 3 BRANCHES METAL FLEURI;C
D33LAT-154980;1502121;DEPOT;11510180;16.5;1;0.5;0;D33LAT;0000002984;16.5;20151017;20151115;1510251217662;0;8.25;8.25;0;D33LAT-11500520;0.2;16.5;0;CHAISE JONC DE MER TECK;C
D33LAT-154981;1501588;DEPOT;11507658;5;2;0.01;0;D33LAT;0000002984;10;20151017;20151115;1510251217580;0;9.9;0.1;0;D33LAT-11300098;0.2;10;0;73-74 PLAT PM ;C
D33LAT-154982;1502781;DEPOT;11513349;21.25;1;0.5;0;D33LAT;0000002985;21.25;20151017;20151115;1510251217150;0;8.75;8.75;0;D33LAT-11500662;0.2;17.5;0;TABOURET DE BAR NOIR/CHROME;C
D33LAT-154983;1502818;DEPOT;11513544;34;1;0.5;0;D33LAT;0000002986;34;20151017;20151115;1510251217543;0;14;14;0;D33LAT-10100672;0.2;28;0;BUREAU METAL/NOIR ;C
D33LAT-154988;000096;DEPOT;000096-19;8;1;0.4;0;D33LAT;0000002988;8;20151017;20151115;15102512171060;0;4.08;2.72;0;D33LAT-11300406;0.2;6.8;0;Lot verres pied bleu;C
D33LAT-154990;000156;DEPOT;000156-26;15;1;0.4;0;D33LAT;0000002990;15;20151017;20151115;15102512171333;0;7.65;5.1;0;D33LAT-11300406;0.2;12.75;0;Lot assiettes haviland;C
D33LAT-154991;1502295;DEPOT;11510989;17.5;1;0.5;0;D33LAT;0000002990;17.5;20151017;20151115;15102512171173;0;8.75;8.75;0;D33LAT-10401279;0.2;17.5;0;LOT DE VAISSELLE BLANC DECOR GRIS;C
D33LAT-154992;000028;DEPOT;000028-5;3;1;0.5;0;D33LAT;0000002990;3;20151017;20151115;1510251217917;0;1.28;1.28;0;D33LAT-10000746;0.2;2.55;0;Bol
breton pm;C
D33LAT-154993;1502549;DEPOT;11512317;8;2;0.4;0;D33LAT;0000002991;16;20151017;20151115;1510251217316;0;2.52;1.68;0;D33LAT-11300406;0.2;4.2;0;THERMOMETRE ;C
D33LAT-154996;000427;DEPOT;000427-45;5;1;0.38;0;D33LAT;0000002993;5;20151017;20151115;1510251217698;0;3.1;1.9;0;D33LAT-10600207;0.2;5;0;C339 tapis 40x60 anti dérapant;C
D33LAT-154997;000427;DEPOT;000427-34;14;4;0.38;0;D33LAT;0000002994;56;20151017;20151115;1510251217698;0;34.72;21.28;0;D33LAT-10600207;0.2;56;0;L288-chaise pliante n4 beige;C
D33LAT-154998;1501708;DEPOT;11508206;76;2;0.482894;0;D33LAT;0000002995;152;20151017;20151115;1510251217661;0;78.6;73.4;0;D33LAT-11500416;0.2;152;0;BERGERE ST LXV VELOURS ;C
D33LAT-154999;000112;DEPOT;000112-4;100;1;0.5;0;D33LAT;0000002995;100;20151017;20151115;1510251217405;0;42.5;42.5;0;D33LAT-10000569;0.2;85;0;Tapis laine 240*170;C
D33LAT-155000;000172;DEPOT;000172-17;10;1;0.5;0;D33LAT;0000002995;10;20151017;20151115;151025121743;0;5;5;0;D33LATPO50572;0.2;10;0;PAIRE BOUGEOIRS CUIVRE
22 CM;C
D33LAT-153793;1500347;DEPOT;11501800;80;1;0.5;0;D33LAT;0000002924;80;20151017;20151115;1510251217149;0;40;40;0;D33LAT-11500096;0.2;80;0;ARMOIRE 2P MIROIR TIROIR;C
D33LAT-154836;000413;DEPOT;000413-1;150;1;0.483333;0;D33LAT;0000002901;150;20151017;20151115;1510251217956;0;77.5;72.5;0;D33LATBE50576;0.2;150;0;Meuble TV d'angle merisier 2p/1n + clé c13;C
D33LAT-154837;1502648;DEPOT;11512787;17.5;1;0.5;0;D33LAT;0000002902;17.5;20151017;20151115;1510251217970;0;8.75;8.75;0;D33LAT-10800758;0.2;17.5;0;PLAFONNIER VERRE CHROME 3 SPOTS;C
D33LAT-154839;1502363;DEPOT;11511415;52.5;1;0.5;0;D33LAT;0000002904;52.5;20151017;20151115;15102512171172;0;26.25;26.25;0;D33LAT-11100959;0.2;52.5;0;VOLIERE FERPLAST BEIGE VERT;C
D33LAT-154841;1501588;DEPOT;11507656;10;1;0.01;0;D33LAT;0000002906;10;20151017;20151115;1510251217580;0;9.9;0.1;0;D33LAT-11300098;0.2;10;0;73-74 PLAT GM ;C
D33LAT-154842;1501466;DEPOT;11507021;18.75;1;0.5;0;D33LAT;0000002907;18.75;20151017;20151115;15102512171187;0;9.38;9.38;0;D33LAT-11500378;0.2;18.75;0;LAMPE BLANCHE ABAT JOUR ROSE;C
D33LAT-154843;000360;DEPOT;000360-3;30;1;0.5;0;D33LAT;0000002908;30;20151017;20151115;1510251217944;0;15;15;0;D33LAT70001014;0.2;30;0;Etagere maison enfant ;C
D33LAT-154845;1502127;DEPOT;11510247;3;2;0.38;0;D33LAT;0000002910;6;20151017;20151115;1510251217325;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;C159-CANNE BOIS ;C
D33LAT-154846;1501348;DEPOT;11506717;6;1;0.38;0;D33LAT;0000002911;6;20151017;20151115;15102512171090;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;K130 BOITE N12 ;C
D33LAT-154847;1502127;DEPOT;11510357;6;1;0.38;0;D33LAT;0000002911;6;20151017;20151115;1510251217325;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;B136 - BOITE N°35 ;C
D33LAT-154849;1503098;DEPOT;11515111;4.25;1;0.4;0;D33LAT;0000002912;4.25;20151017;20151115;15102512171027;0;2.55;1.7;0;D33LAT-11200973;0.2;4.25;0;LOT DE EVENTAILS ;C
D33LAT-154850;000427;DEPOT;000427-12;1;6;0.38;0;D33LAT;0000002913;6;20151017;20151115;1510251217698;0;3.72;2.28;0;D33LAT-10600207;0.2;6;0;E452-set de table 29*43 cm;C
D33LAT-154851;000427;DEPOT;000427-54;14;1;0.38;0;D33LAT;0000002913;14;20151017;20151115;1510251217698;0;8.68;5.32;0;D33LAT-10600207;0.2;14;0;D397-poele alu 24 cm;C
D33LAT-154852;000427;DEPOT;000427-53;18;1;0.38;0;D33LAT;0000002913;18;20151017;20151115;1510251217698;0;11.16;6.84;0;D33LAT-10600207;0.2;18;0;D398-poele alu 28 cm;C
D33LAT-154854;1502549;DEPOT;11512225;1;4;0.4;0;D33LAT;0000002913;4;20151017;20151115;1510251217316;0;1.68;1.12;0;D33LAT-11300406;0.2;2.8;0;LOT DE 3 COUVERTS PM ;C
D33LAT-154855;1502549;DEPOT;11512219;4;1;0.4;0;D33LAT;0000002913;4;20151017;20151115;1510251217316;0;1.68;1.12;0;D33LAT-11300406;0.2;2.8;0;SUCRIER COULEUR ;C
D33LAT-154856;1500411;DEPOT;11502151;1;2;0.38;0;D33LAT;0000002913;2;20151017;20151115;1510251217294;0;1.24;0.76;0;D33LAT-10600207;0.2;2;0;C272 BATON D ENCENS X60 N2;C
D33LAT-154857;1501636;DEPOT;11507859;36;1;0.5;0;D33LAT;0000002914;36;20151017;20151115;1510251217916;0;18;18;0;D33LAT-11400039;0.2;36;0;TAPIS 160/230 BEIGE ;C
D33LAT-154858;1502127;DEPOT;11510247;3;1;0.38;0;D33LAT;0000002915;3;20151017;20151115;1510251217325;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;C159-CANNE BOIS ;C
D33LAT-154859;1502700;DEPOT;11513020;70;1;0.5;0;D33LAT;0000002916;70;20151017;20151115;1510251217660;0;35;35;0;D33LAT-11500627;0.2;70;0;BUFFET 2 CORPS ST HENRI II;C
D33LAT-154861;000415;DEPOT;000415-4;20;1;0.5;0;D33LAT;0000002917;20;20151017;20151115;15102512171208;0;10;10;0;D33LATSA50708;0.2;20;0;Lot de 4 casseroles cuivre;C
D33LAT-154862;000172;DEPOT;000172-23;15;1;0.5;0;D33LAT;0000002917;15;20151017;20151115;151025121743;0;6.38;6.38;0;D33LATPO50572;0.2;12.75;0;COCOTTE CUIVRE
OVALE;C
D33LAT-154863;1304349;DEPOT;11325089;3;1;0.38;0;D33LAT;0000002917;3;20151017;20151115;15102512171182;0;1.86;1.14;0;D33LAT-10600207;0.2;3;0;A294 BOITE RANGEMENT GM;C
