vente_article_id;contrat_num;article_type_code;reference_article_magasin;prix_vente_final;qte_vente;taux_commission;prix_net_deposant;magasin_code;vente_num;prix_vente_total;date_cloture_vente;date_reglement;reglement_deposant_id;prix_reglee;prix_deposant;prix_com;taux_assurance;contact_num;taux_tva;prix_a_reglee;reglee;libelle;STATUS
D33LAT-153801;1501588;DEPOT;11507651;5;1;0.01;0;D33LAT;0000002311;5;20151007;20151115;151019193360;0;4.95;0.05;0;D33LAT-11300098;0.2;5;0;C
D33LAT-153802;1502353;DEPOT;11511367;35;1;0.5;0;D33LAT;0000002311;35;20151007;20151115;1510072132512;0;17.5;17.5;0;D33LAT-10001528;0.2;35;0;C
D33LAT-153803;000096;DEPOT;000096-57;8;1;0.4;0;D33LAT;0000002312;8;20151007;20151115;151019193318;0;4.8;3.2;0;D33LAT-11300406;0.2;8;0;C
D33LAT-153804;1502753;DEPOT;11513249;5.95;1;0.5;0;D33LAT;0000002313;5.95;20151007;20151115;1510191933918;0;2.98;2.98;0;D33LAT-10800711;0.2;5.95;0;C
D33LAT-153808;1501356;DEPOT;11506494;20;1;0.5;0;D33LAT;0000002316;20;20151007;20151115;1510072132253;0;10;10;0;D33LAT-11400323;0.2;20;0;C
D33LAT-153811;1502896;DEPOT;11513945;76.5;1;0.5;0;D33LAT;0000002317;76.5;20151007;20151115;151007213119;0;38.25;38.25;0;D33LAT-11500675;0.2;76.5;0;C
D33LAT-153812;1501416;DEPOT;11506820;47.5;1;0.5;0;D33LAT;0000002318;47.5;20151007;20151115;1510191933518;0;23.75;23.75;0;D33LAT-10700275;0.2;47.5;0;C
D33LAT-153815;000142;DEPOT;000142-1;25;1;0.5;0;D33LAT;0000002320;25;20151007;20151115;1510072131283;0;12.5;12.5;0;D33LAT-10900580;0.2;25;0;C
D33LAT-153816;000156;DEPOT;000156-59;7;1;0.4;0;D33LAT;0000002321;7;20151007;20151115;1510191933299;0;4.2;2.8;0;D33LAT-11300406;0.2;7;0;C
D33LAT-153817;1502549;DEPOT;11512257;7;1;0.4;0;D33LAT;0000002321;7;20151007;20151115;151019193350;0;4.2;2.8;0;D33LAT-11300406;0.2;7;0;C
D33LAT-153818;000215;DEPOT;000215-9;20;1;0.5;0;D33LAT;0000002322;20;20151007;20151115;1510072132250;0;10;10;0;D33LAT-19800725;0.2;20;0;C
D33LAT-153819;000347;DEPOT;000347-1;80;1;0.5;0;D33LAT;0000002322;80;20151007;20151115;1510072132249;0;40;40;0;D33LAT-11300814;0.2;80;0;C
D33LAT-153821;1501761;DEPOT;11508425;60;1;0.5;0;D33LAT;0000002324;60;20151007;20151115;1510072132254;0;30;30;0;D33LAT-11500444;0.2;60;0;C
D33LAT-153822;000268;DEPOT;000268-20;40;1;0.5;0;D33LAT;0000002325;40;20151007;20151115;1510191933569;0;20;20;0;D33LAT100001162;0.2;40;0;C
D33LAT-153826;1501301;DEPOT;11506458;2.5;1;0.5;0;D33LAT;0000002326;2.5;20151007;20151115;1510072131573;0;1.25;1.25;0;D33LAT-11500335;0.2;2.5;0;C
D33LAT-153827;1500944;DEPOT;11504716;6;2;0.5;0;D33LAT;0000002326;12;20151007;20151115;1510072132255;0;6;6;0;D33LAT-11400613;0.2;12;0;C
D33LAT-153828;1501064;DEPOT;11505150;1.5;1;0.5;0;D33LAT;0000002326;1.5;20151007;20151115;1510072132913;0;0.75;0.75;0;D33LAT-19700217;0.2;1.5;0;C
D33LAT-153831;1501212;DEPOT;11505864;5;1;0.5;0;D33LAT;0000002327;5;20151007;20151115;1510191933545;0;2.5;2.5;0;D33LAT-11300118;0.2;5;0;C
D33LAT-153832;1501090;DEPOT;11505255;2;1;0.5;0;D33LAT;0000002327;2;20151007;20151115;1510191933317;0;1;1;0;D33LAT-11300610;0.2;2;0;C
D33LAT-153833;1501090;DEPOT;11505252;2.5;1;0.5;0;D33LAT;0000002327;2.5;20151007;20151115;1510191933317;0;1.25;1.25;0;D33LAT-11300610;0.2;2.5;0;C
